Make,Model,yearVeh,occRole,dvcat,dead,injSeverity,ADAS/ADS Version,Reporting Entity,Operating Entity,City,State,Roadway Type,Lighting,Crash With,Property Damage?,caseid,weight,frontal,airbag,seatbelt,sex,ageOFocc,abcat,deploy,,,,,
Tesla,Model 3,2021,driver,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Genoa,OH ,Highway / Freeway,Daylight,Heavy Truck,Yes,74:26:02,15.074,1,airbag,none,f,23,deploy,1,,,,,
Tesla,Model Y,2021,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Winfield,AL ,Highway / Freeway,Unknown,Unknown,Yes,0.587523148,189.15,1,airbag,belted,f,18,deploy,1,,,,,
Tesla,Model 3,2018,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Sacramento,CA ,Highway / Freeway,Daylight,Passenger Car,Yes,82:54:02,20.125,1,none,belted,f,21,unavail,0,,,,,
Tesla,Model 3,2019,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Orlando,FL ,Highway / Freeway,Dark - Lighted,Passenger Car,Yes,82:45:02,220.516,0,airbag,belted,m,54,nodeploy,0,,,,,
Tesla,Model Y,2021,driver,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,New York,NY ,Highway / Freeway,Dark - Not Lighted,Other Fixed Object,Yes,45:139:1,74.964,1,none,none,m,30,unavail,0,,,,,
Tesla,Model 3,2021,driver,25-39,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,New Orleans,LA ,Street,Daylight,Passenger Car,Yes,49:58:01,9.789,0,airbag,none,f,20,deploy,1,,,,,
Tesla,Model 3,2019,driver,25-39,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Richmond,CA ,Highway / Freeway,Daylight,Passenger Car,Yes,0.192372685,212.236,1,none,belted,f,17,unavail,0,,,,,
Tesla,Model 3,2018,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Hatfield Township,PA ,Street,Daylight,Pole / Tree,Yes,04:44:01,85.186,1,none,none,m,40,unavail,0,,,,,
Tesla,Model Y,2021,driver,40-54,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Dallas,TX ,Highway / Freeway,Unknown,Unknown,Yes,02:51:01,435.568,1,none,belted,m,22,unavail,0,,,,,
Honda,Accord,2019,driver,Oct-24,alive,2,,Honda (American Honda Motor Co.),,Bedford,PA ,Highway / Freeway,Unknown,Other Fixed Object,Yes,09:41:01,1049.537,1,airbag,belted,f,51,nodeploy,0,,,,,
Honda,Civic,2019,driver,Oct-24,alive,3,,Honda (American Honda Motor Co.),,Indio,CA ,Unknown,Unknown,Pole / Tree,Yes,76:84:2,353.174,1,none,none,m,25,unavail,0,,,,,
Tesla,Model X,2017,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Flemington,NJ ,Unknown,Unknown,Non-Motorist: Pedestrian,Yes,0.44306713,213.367,1,airbag,belted,m,16,deploy,1,,,,,
Tesla,Model 3,2020,driver,55+,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,New Hill,NC ,Unknown,Unknown,Unknown,Unknown,0.531261574,28.111,0,airbag,belted,m,46,deploy,1,,,,,
Tesla,Model 3,2021,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Moorefield,WV ,Unknown,Unknown,Unknown,Unknown,43:118:1,37.941,1,airbag,belted,m,55,deploy,1,,,,,
Tesla,Model 3,2018,driver,25-39,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,San Diego,CA ,Unknown,Unknown,Unknown,Unknown,04:41:01,103.654,1,none,none,f,25,unavail,0,,,,,
Tesla,Model Y,2020,driver,55+,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Santa Cruz,CA ,Unknown,Unknown,Unknown,Unknown,73:35:02,42.469,0,airbag,none,m,42,deploy,1,,,,,
Tesla,Model S,2022,pass,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,New Braunfels,TX ,Unknown,Unknown,Unknown,Unknown,43:203:2,51.832,0,none,belted,f,29,unavail,0,,,,,
Subaru,Forester,2020,driver,40-54,alive,3,,"Subaru of America, Inc.",,Russell Springs,KY ,Highway / Freeway,Dark - Lighted,Animal,Yes,0.465300926,161.244,0,airbag,belted,f,78,nodeploy,0,,,,,
Tesla,Model 3,2021,driver,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Houston,TX ,Street,Unknown,Unknown,Unknown,0.635439815,284.55,1,none,belted,m,29,unavail,0,,,,,
Honda,Civic,2019,driver,25-39,alive,3,,Honda (American Honda Motor Co.),,Santa Barbara,CA ,Parking Lot,Unknown,Pole / Tree,Yes,0.170162037,21.865,1,none,none,m,40,unavail,0,,,,,
Tesla,Model 3,2018,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Chandler,AZ ,Street,Dark - Lighted,Unknown,Unknown,0.378483796,146.594,1,none,belted,f,39,unavail,0,,,,,
Tesla,Model 3,2019,driver,55+,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Denver,CO ,Highway / Freeway,Dark - Lighted,Unknown,Unknown,73:144:1,23.081,1,none,belted,m,45,unavail,0,,,,,
Tesla,Model 3,2017,driver,40-54,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Dayton,OH ,Highway / Freeway,Daylight,Other Fixed Object,Unknown,48:119:2,655.934,0,airbag,belted,f,66,nodeploy,0,,,,,
Tesla,Model 3,2021,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Calabasas,CA ,Highway / Freeway,Dark - Not Lighted,Other Fixed Object,Unknown,74:77:1,16.964,0,airbag,belted,m,23,nodeploy,0,,,,,
Tesla,Model 3,2019,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Gilroy,CA ,Highway / Freeway,Dark - Not Lighted,Unknown,Unknown,74:69:1,347.798,0,none,belted,f,27,unavail,0,,,,,
Tesla,Model 3,2020,pass,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Ossining,NY ,Highway / Freeway,Dark - Not Lighted,Other Fixed Object,Unknown,0.13056713,89.38,1,airbag,none,m,64,deploy,1,,,,,
Tesla,Model S,2017,pass,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,,CA ,Unknown,Unknown,Unknown,Unknown,81:152:2,593.339,0,none,belted,m,21,unavail,0,,,,,
Tesla,Model X,2019,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Milton,PA ,Unknown,Unknown,Unknown,Unknown,43:189:1,213.882,0,none,belted,f,17,unavail,0,,,,,
Tesla,Model 3,2019,driver,25-39,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Sunol,CA ,Unknown,Unknown,Unknown,Unknown,73:161:1,1926.278,0,airbag,belted,f,26,deploy,1,,,,,
Tesla,Model Y,2020,driver,25-39,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Big Clifty,KY ,Unknown,Unknown,Unknown,Unknown,41:122:1,1619.634,1,none,belted,m,25,unavail,0,,,,,
Cadillac,CT5 V,2021,driver,Oct-24,alive,3,Level 2,"General Motors, LLC",,Lake Geneva,WI ,Highway / Freeway,Dark - Unknown Lighting,Animal,No,81:28:01,18.895,1,airbag,belted,f,21,deploy,1,,,,,
Tesla,Model 3,2018,driver,25-39,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Chandler,AZ ,Unknown,Unknown,Unknown,Unknown,41:161:1,255.549,1,airbag,belted,m,18,deploy,1,,,,,
Subaru,Forester,2020,driver,25-39,alive,3,,"Subaru of America, Inc.",,Greenwood,MS ,Highway / Freeway,Daylight,Animal,No,0.609039352,64.022,0,none,belted,f,31,unavail,0,,,,,
Tesla,Model 3,2021,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,,TX ,Unknown,Unknown,Unknown,Unknown,0.28681713,114.386,1,none,none,m,56,unavail,0,,,,,
Tesla,Model S,2017,driver,25-39,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,,CA ,Unknown,Unknown,Unknown,Unknown,48:201:1,161.677,0,airbag,belted,f,68,nodeploy,0,,,,,
Tesla,Model X,2019,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Milton,PA ,Unknown,Unknown,Unknown,Unknown,79:94:2,4.595,1,airbag,belted,m,40,deploy,1,,,,,
Tesla,Model 3,2019,driver,Oct-24,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Denver,CO ,Unknown,Unknown,Unknown,Unknown,0.652789352,74.974,0,airbag,belted,f,29,deploy,1,,,,,
Tesla,Model 3,2017,driver,40-54,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Dayton,OH ,Unknown,Unknown,Unknown,Unknown,0.637511574,302.735,0,none,none,m,18,unavail,0,,,,,
Tesla,Model 3,2021,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Calabasas,CA ,Unknown,Unknown,Unknown,Unknown,43:183:2,524.685,1,airbag,belted,f,29,deploy,1,,,,,
Tesla,Model 3,2019,pass,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Gilroy,CA ,Unknown,Unknown,Unknown,Unknown,79:112:1,8.042,1,airbag,none,m,23,deploy,1,,,,,
Tesla,Model 3,2020,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Los Angeles,CA ,Highway / Freeway,Dark - Lighted,Passenger Car,Unknown,04:20:02,1571.876,1,airbag,belted,m,28,nodeploy,0,,,,,
Tesla,Model 3,2021,pass,25-39,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Los Angeles,CA ,Highway / Freeway,Daylight,Passenger Car,Unknown,0.522233796,262.303,1,none,belted,f,16,unavail,0,,,,,
Tesla,Model 3,2019,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,New York,NY ,Street,Dark - Lighted,Other Fixed Object,Unknown,05:54:02,445.19,0,none,belted,m,32,unavail,0,,,,,
Tesla,Model 3,2019,driver,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Garden Grove,CA ,Highway / Freeway,Dark - Lighted,Other Fixed Object,Unknown,74:11:02,11.621,1,airbag,belted,f,78,nodeploy,0,,,,,
Tesla,Model S,2021,driver,25-39,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Atlanta,GA ,Unknown,Unknown,Unknown,Unknown,48:129:1,432.906,0,none,belted,m,35,unavail,0,,,,,
Tesla,Model S,2021,pass,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,,UNK,Unknown,Unknown,Unknown,Unknown,43:01:01,375.267,0,none,belted,m,36,unavail,0,,,,,
Tesla,Model Y,2021,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Nashua,NH ,Highway / Freeway,Dawn / Dusk,Other Fixed Object,Unknown,48:83:2,334.271,1,airbag,belted,f,34,deploy,1,,,,,
Tesla,Model Y,2020,pass,40-54,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Basking Ridge,NJ ,Street,Dark - Not Lighted,Passenger Car,Unknown,81:41:01,816.647,1,none,belted,m,21,unavail,0,,,,,
Tesla,Model 3,2019,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Woodside,CA ,Highway / Freeway,Daylight,Other Fixed Object,Unknown,73:05:01,36.224,1,airbag,none,m,42,deploy,1,,,,,
Tesla,Model Y,2021,driver,40-54,dead,4,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Twentynine Palms,CA ,Street,Daylight,Other Fixed Object,Unknown,0.519467593,299.027,0,none,none,f,22,unavail,0,,,,,
Tesla,Model 3,2019,driver,25-39,dead,4,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Miramar,FL ,Intersection,Dark - Lighted,Passenger Car,Unknown,0.61181713,354.32,1,none,belted,f,21,unavail,0,,,,,
Tesla,Model X,2016,pass,25-39,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Williamston,SC ,Unknown,Unknown,Unknown,Unknown,45:38:01,71.556,1,airbag,belted,m,49,deploy,1,,,,,
Tesla,Model S,2016,pass,40-54,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Mt. Gilead,OH ,Unknown,Unknown,Unknown,Unknown,48:151:1,798.099,0,none,none,m,38,unavail,0,,,,,
Tesla,Model 3,2018,pass,40-54,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Hopewell Junction,NY ,Highway / Freeway,Dark - Not Lighted,Heavy Truck,Unknown,0.211122685,18.171,1,airbag,none,m,61,deploy,1,,,,,
Tesla,Model Y,2020,driver,40-54,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Pasadena,CA ,Highway / Freeway,Daylight,"Other, see Narrative",Unknown,43:502:1,0,0,airbag,belted,m,42,nodeploy,0,,,,,
Subaru,Forester,2020,pass,25-39,alive,1,,"Subaru of America, Inc.",,Russell Springs,KY ,Highway / Freeway,Dark - Unknown Lighting,Animal,Yes,72:112:2,73.18,0,airbag,none,f,31,nodeploy,0,,,,,
Tesla,Model 3,2020,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Los Angeles,CA ,Unknown,Unknown,Unknown,Unknown,49:56:02,1026.265,0,airbag,none,m,30,nodeploy,0,,,,,
Tesla,Model 3,2020,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Ossining,NY ,Unknown,Unknown,Unknown,Unknown,75:35:01,50.663,1,airbag,belted,f,34,deploy,1,,,,,
Tesla,Model 3,2021,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Los Angeles,CA ,Unknown,Unknown,Unknown,Unknown,74:42:04,9.026,0,airbag,belted,f,53,deploy,1,,,,,
Tesla,Model 3,2019,driver,25-39,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,New York,NY ,Unknown,Unknown,Unknown,Unknown,49:97:2,333.235,0,none,none,m,18,unavail,0,,,,,
Tesla,Model 3,2019,pass,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Garden Grove,CA ,Unknown,Unknown,Unknown,Unknown,45:801:1,0,1,airbag,none,f,17,deploy,1,,,,,
Cadillac,CT5 V,2021,pass,25-39,alive,3,Level 2,"General Motors, LLC",,Lake Geneva,WI ,Highway / Freeway,Dark - Unknown Lighting,Animal,No,79:66:2,112.857,1,airbag,belted,f,52,deploy,1,,,,,
Subaru,Forester,2020,driver,25-39,alive,3,,"Subaru of America, Inc.",,Greenwood,MS ,Highway / Freeway,Daylight,Animal,No,82:07:02,203.867,1,none,belted,f,37,unavail,0,,,,,
Honda,Ridgeline,2017,driver,1-9km/h,alive,0,,Honda (American Honda Motor Co.),,Burlington,NC ,Intersection,Unknown,Unknown,Unknown,0.489594907,510.278,1,none,belted,m,29,unavail,0,,,,,
Tesla,Model S,2021,pass,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Atlanta,GA ,Unknown,Unknown,Unknown,Unknown,45:74:2,191.178,1,none,belted,m,36,unavail,0,,,,,
Tesla,Model S,2021,driver,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,,UNK,Unknown,Unknown,Unknown,Unknown,41:501:7,0,0,none,belted,m,35,unavail,0,,,,,
Tesla,Model Y,2020,driver,55+,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Pasadena,CA ,Unknown,Unknown,Unknown,Unknown,08:16:02,1069.265,1,airbag,belted,f,25,nodeploy,0,,,,,
Tesla,Model Y,2021,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Nashua,NH ,Unknown,Unknown,Unknown,Unknown,73:105:1,39.222,1,airbag,none,f,82,deploy,1,,,,,
Tesla,Model Y,2020,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Basking Ridge,NJ ,Unknown,Unknown,Unknown,Unknown,0.625706019,79.759,0,none,belted,f,16,unavail,0,,,,,
Tesla,Model 3,2019,driver,40-54,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Woodside,CA ,Unknown,Unknown,Unknown,Unknown,41:142:1,456.46,1,none,belted,m,64,unavail,0,,,,,
Subaru,Forester,2021,pass,Oct-24,alive,0,,"Subaru of America, Inc.",,Dog Town,CA ,Highway / Freeway,Daylight,Animal,Yes,43:139:3,259.338,0,airbag,none,m,28,deploy,1,,,,,
Subaru,Forester,2021,driver,Oct-24,alive,0,,"Subaru of America, Inc.",,Riverside,CA ,Highway / Freeway,Daylight,Passenger Car,Yes,76:112:1,124.218,1,none,none,m,86,unavail,0,,,,,
Toyota,Camry,2021,driver,25-39,alive,3,TSS 2.5+,Toyota Motor Engineering & Manufacturing,,Orange Grove,TX ,Rural Road,Daylight,Other Fixed Object,Yes,0.577800926,46.839,1,none,belted,m,19,unavail,0,,,,,
Tesla,Model 3,2018,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Hopewell Junction,NY ,Unknown,Unknown,Unknown,Unknown,0.598634259,79.759,1,airbag,none,f,47,deploy,1,,,,,
Tesla,Model S,2016,pass,1-9km/h,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Mt. Gilead,OH ,Unknown,Unknown,Unknown,Unknown,76:113:2,28215.77,1,none,belted,m,35,unavail,0,,,,,
Tesla,Model X,2016,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Williamston,SC ,Unknown,Unknown,Unknown,Unknown,79:120:1,8.857,0,none,none,m,19,unavail,0,,,,,
Tesla,Model 3,2019,pass,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Miramar,FL ,Unknown,Unknown,Unknown,Unknown,0.548634259,27.482,1,none,belted,f,57,unavail,0,,,,,
Tesla,Model Y,2021,driver,25-39,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Twentynine Palms,CA ,Unknown,Unknown,Unknown,Unknown,0.603483796,1929.007,1,airbag,belted,m,20,nodeploy,0,,,,,
Lucid Motors,Dream/Prototype,2022,pass,25-39,alive,3,Level 2,"Lucid Motors, Inc.",,Newark,CA ,Highway / Freeway,Dark - Not Lighted,Passenger Car,Yes,73:111:1,23.494,0,none,none,m,23,unavail,0,,,,,
Tesla,Model 3,2020,driver,Oct-24,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Jacksonville,FL ,Highway / Freeway,Dark - Lighted,Other Fixed Object,Unknown,0.520856481,48.074,0,airbag,belted,f,75,nodeploy,0,,,,,
Tesla,Model Y,2021,driver,25-39,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Ramona,CA ,Rural Road,Daylight,Pickup Truck,Unknown,74:27:01,62.097,1,airbag,none,m,18,deploy,1,,,,,
Tesla,Model 3,2020,driver,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Jacksonville,FL ,Unknown,Unknown,Unknown,Unknown,73:155:2,20.862,1,airbag,belted,m,40,deploy,1,,,,,
Tesla,Model Y,2021,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Ramona,CA ,Unknown,Unknown,Unknown,Unknown,0.446539352,29.322,1,airbag,belted,m,47,deploy,1,,,,,
Honda,Pilot,2021,pass,Oct-24,alive,0,,Honda (American Honda Motor Co.),,Westbury,NY ,Street,Unknown,Passenger Car,Unknown,0.134733796,315.137,1,airbag,belted,m,17,deploy,1,,,,,
Honda,Accord Hybrid,2019,pass,40-54,alive,3,,Honda (American Honda Motor Co.),,Scottsdale,AR ,Unknown,Unknown,Passenger Car,Unknown,79:31:02,4.825,1,none,belted,m,21,unavail,0,,,,,
Tesla,Model 3,2021,driver,1-9km/h,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,San Jose,CA ,Highway / Freeway,Dark - Lighted,Other Fixed Object,Unknown,49:76:1,9.789,1,airbag,belted,f,54,deploy,1,,,,,
Tesla,Model Y,2021,driver,25-39,dead,4,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Los Angeles,CA ,Highway / Freeway,Dark - Lighted,Other Fixed Object,Unknown,48:103:1,220.621,0,none,none,m,87,unavail,0,,,,,
Tesla,Model S,2016,driver,1-9km/h,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,North Miami Beach,FL ,Unknown,Unknown,Unknown,Unknown,05:07:02,2723.384,1,none,belted,f,38,unavail,0,,,,,
Tesla,Model 3,2018,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Las Vegas,NV ,Street,Daylight,Pickup Truck,Unknown,0.234039352,12.383,0,none,belted,f,65,unavail,0,,,,,
Tesla,Model X,2017,driver,1-9km/h,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Mount Pleasant,NY ,Unknown,Unknown,Passenger Car,Unknown,79:53:01,2.349,1,none,belted,f,60,unavail,0,,,,,
BMW,X5M,2021,driver,25-39,alive,2,,"BMW of North America, LLC",,sacramento,CA ,Unknown,Unknown,Unknown,Unknown,74:39:02,12.872,0,none,belted,f,37,unavail,0,,,,,
Lucid Motors,Dream/Prototype,2022,driver,25-39,alive,0,Level 2,"Lucid Motors, Inc.",,Newark,CA ,Highway / Freeway,Dark - Not Lighted,Passenger Car,Yes,0.569456019,500.047,0,airbag,none,f,25,nodeploy,0,,,,,
Acura,MDX,2020,driver,Oct-24,alive,1,,Honda (American Honda Motor Co.),,Glen Cove,NY ,Unknown,Unknown,Pickup Truck,Unknown,0.152800926,69.484,0,none,belted,f,22,unavail,0,,,,,
Acura,MDX,2018,pass,25-39,alive,0,,Honda (American Honda Motor Co.),,San Diego,CA ,Street,Unknown,Unknown,Unknown,45:150:1,172.257,1,airbag,belted,f,17,deploy,1,,,,,
Tesla,Model 3,2021,driver,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,San Jose,CA ,Unknown,Unknown,Unknown,Unknown,48:170:1,194.176,0,airbag,belted,f,71,nodeploy,0,,,,,
Tesla,Model Y,2021,pass,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Los Angeles,CA ,Unknown,Unknown,Unknown,Unknown,0.59099537,428.082,0,airbag,belted,f,20,nodeploy,0,,,,,
Tesla,Model S,2016,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,North Miami Beach,FL ,Unknown,Unknown,Unknown,Unknown,72:52:01,5.642,0,none,none,f,35,unavail,0,,,,,
Tesla,Model S,2017,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Fairview Township,PA ,Unknown,Unknown,Unknown,Unknown,48:104:1,1309.82,1,none,belted,f,44,unavail,0,,,,,
Tesla,Model S,2017,driver,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Southborough,MA ,Unknown,Unknown,Unknown,Unknown,43:318:1,375.026,1,airbag,belted,f,18,nodeploy,0,,,,,
Tesla,Model 3,2021,driver,40-54,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Hayward,CA ,Highway / Freeway,Dark - Lighted,Other Fixed Object,Unknown,0.60349537,86.986,0,none,belted,f,22,unavail,0,,,,,
Tesla,Model Y,2021,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Tesla, Inc.",,Orcutt,CA ,Street,Daylight,Pole / Tree,Unknown,05:44:01,1528.321,1,none,belted,f,25,unavail,0,,,,,
